Recipe ID,Recipe Title,Weight Per Serving,Vegetarian,Vegan,Gluten Free,Dairy Free,Minutes,Dish Type,Ingredients,Ingredients,Calories,Alcohol,Instructions
153,Faith Hill's Greek Salad,484,TRUE,FALSE,TRUE,FALSE,45,salad,"balsamic vinegar,coarse salt,english cucumbers,feta cheese,green bell pepper,green olives,kalamata olives,olive oil,red bell pepper,red onion,romaine hearts,tomatoes,yellow bell pepper",,424,0,
154,Bagna Cauda,80,FALSE,FALSE,FALSE,FALSE,9,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","anchovy,bread,garlic cloves,olive oil,steel cut oats,unsalted butter",,348,0,
155,Grilled Sausage Appetizer With Gremolata,778,FALSE,FALSE,FALSE,TRUE,45,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","anchovy,crusty bread,fresh flat-leaf parsley,garlic cloves,lemon zest,long pasta,olive oil,pepper,pine nuts,salt,sausage",,2.580,0,
156,The Ultimate Caesar Salad,483,FALSE,FALSE,FALSE,FALSE,45,salad,"anchovy,bell pepper,dijon mustard,egg yolks,french baguette,garlic,juice of lemon,olive oil,parmesan,romaine lettuce,water,watercress",,424,0,
157,Grilled Salmon With Basil Aioli,180,FALSE,FALSE,TRUE,TRUE,45,"lunch,main course,main dish,dinner","anchovy fillets,baby zucchini,egg yolks,fresh basil,garlic cloves,lemon juice,olive oil,pepper sauce,red wine vinegar,salmon fillet,water,worcestershire sauce",,360,0,"Whisk egg yolks, basil, garlic, anchovies, vinegar, and Worcestershire sauce in medium bowl. Whisk in 2 tablespoons oil a few drops at a time, then gradually whisk in remaining oil in thin stream. Whisk in 1 tablespoon warm water, lemon juice, and hot pepper sauce. Season to taste with salt and pepper. Cover and chill. DO AHEAD Can be made 1 day ahead. Keep chilled.Prepare barbecue (high heat). Brush grill rack with oil. Brush salmon with oil; sprinkle with salt and pepper. Grill salmon uncovered 5 minutes. Using 2 large spatulas, carefully turn fish over. Grill until fish just begins to flake in center, 4 to 5 minutes longer. Transfer salmon to platter. Arrange Blistered Baby Zucchini, Baby Pattypan Squash, and Grilled Tomatoes around salmon. Serve with aioli."
158,Chicken Confit,804,FALSE,FALSE,TRUE,FALSE,2,,"anchovy,bell pepper,chicken cutlets,extra virgin olive oil,garlic cloves,kosher salt,lemon juice,parmesan cheese,red pepper flakes,rosemary,shallots,thyme",,772,0,
160,Italian Salsa Verde,325,FALSE,FALSE,FALSE,TRUE,45,"lunch,main course,main dish,dinner","anchovy,capers,cornichons,olive oil,parsley leaves,sea salt,white sandwich bread,white wine vinegar",,404,0,"Place bread slices in medium bowl. Pour vinegar over and let stand until bread softens, about 15 minutes. Transfer bread mixture to processor; add next 5 ingredients and process until almost smooth. Transfer salsa to medium bowl. Season with sea salt and freshly ground black pepper. DO AHEAD Can be made 1 day ahead. Cover; refrigerate. Let stand at room temperature 1 hour; rewhisk before using."
161,Pissaladiere Strips,110,FALSE,FALSE,FALSE,FALSE,280,side dish,"anchovy,baking powder,flour,fresh rosemary,olive oil,onion,red bell pepper,salt,unsalted butter,whole milk,yellow bell pepper,niçoise",,252,0,"Make filling: Cook onion, anchovy, bell peppers, rosemary, a rounded 1/4 teaspoon salt, and 1/8 teaspoon pepper in oil in a heavy medium skillet over medium heat, stirring occasionally, until onion is golden, about 10 minutes. Transfer to a bowl and stir in olives, then cool filling. Make dough while filling cools: Preheat oven to 400F with rack in middle. Whisk together flour, baking powder, and salt in a bowl. Blend in butter with a pastry blender or your fingertips until most of mixture resembles coarse meal with some small (roughly pea-size) butter lumps. Add milk and stir with a fork until a shaggy dough forms. Gently knead dough 8 to 10 times with floured hands on a lightly floured surface. Assemble tarts: Roll out dough into a 12-inch square (1/4 inch thick) on a lightly floured surface with a floured rolling pin. Cut into 3 equal strips. Arrange strips 1 inch apart on an ungreased baking sheet and spread with filling, leaving a 1/2-inch border around edges. Bake until crust is golden, 20 to 25 minutes. Transfer to a rack using a large metal spatula and cool to warm or room temperature. Cut crosswise into 1-inch pieces. Cooks' notes: Filling can be made 1 day ahead and chilled, covered. Bring to room temperature before using. Pissaladire strips can be baked 3 hours ahead and kept, uncovered, at room temperature."
163,Broccoli Rabe With Garlic & Anchovies,114,FALSE,FALSE,TRUE,TRUE,25,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","anchovy,broccoli rabe,crushed red pepper,garlic,olive oil,bell pepper,salt",,48,0,
164,"Roast Pork Loin, Turnips, Garlic and Anchovies",153,FALSE,FALSE,TRUE,TRUE,240,side dish,"anchovies,capers,extra virgin olive oil,garlic,onions,parsley,red wine vinegar,sea salt,turnips",,177,0,"Remove the skin of the pork in one piece (this is not hard: with a thin, sharp knife, gently slice under the skin, following it around the pork), then gently score it (if in doubt your butcher will remove the bone and score it for you). Place the skin back where it was before. In a roasting pan layout your onions and place your pork and skin on top of them, then season with salt and pepper. Put into a hot 425F oven for 2 hours. Meanwhile, make your dressing: mix the garlic, anchovies, capers, parsley, oil, vinegar, and pepper, and keep at the ready. Fifteen minutes before the pork is done, cook your turnips in boiling salted water. When cooked add the greens, then drain straightaway. Place these into a serving bowl, dress, and toss so all get to know the dressing. Remove the pork from the oven; it will hold its heat well and will enjoy a rest if things are a little out of sync. If the skin is not crispy enough return it to the oven to crisp up while you slice the loin into chops. Place these on top of the dressed turnips and greens. Finally, remove the crisp skin from the oven and roughly chop it with a big knife."
166,Anchovy- Tomato Toast,321,FALSE,FALSE,FALSE,FALSE,13,"lunch,main course,main dish,dinner","canned anchovy fillets,canned tomatoes,french baguette,low fat shredded mozzarella cheese,onion,pesto",,550,0,
167,Caponata-stuffed Zucchini,308,FALSE,FALSE,FALSE,TRUE,45,side dish,"anchovy,capers,chives,eggplant,garlic cloves,kosher salt,lemon juice,lemon wedges,olive oil,onion,panko breadcrumbs,parsley,red bell pepper,zucchini",,156,0,"Heat oven to 375 degree. Scoop out seeds and some pulp from zucchini and reserve in a small bowl. Brush outside of zucchini shells with 1 teaspoon oil and place on a baking sheet. Roast for 15 minutes. Chop reserved zucchini pulp and set aside.Meanwhile, heat 1 tablespoon oil in a large skillet over medium heat. Add onion and pepper and cook, stirring occasionally, until softened, about 5 minutes. Add 1 tablespoon oil and eggplant and cook, stirring occasionally, until eggplant is tender, about 10 minutes (add 24 tablespoons water if pan gets too dry). Stir in garlic and anchovy fillets and cook, stirring, for 2 minutes. Remove from heat and stir in reserved zucchini pulp, capers, chives, parsley, lemon juice, and breadcrumbs. Season to taste with salt.Scoop filling into zucchini shells, then drizzle with remaining 2 teaspoons oil. Roast until golden, 15 minutes more. Serve with lemon wedges."
168,Grilled Potato Salad,183,FALSE,FALSE,TRUE,TRUE,45,salad,"capers,cherry tomatoes,dijon mustard,flat leaf parsley leaves,oil cured black olives,oil-packed anchovies,olive oil,oregano leaves,red chile flakes,red wine vinegar,yukon gold potatoes",,160,0,"Heat grill to medium (350 to 450) with an area left unheated for indirect heat. Toss potatoes in 1 tbsp. oil; grill flat side down until marks appear, 8 minutes. Turn over, moving to indirect area. Cook until tender, 10 minutes. Let cool, then cut into chunks. Whisk remaining 3 tbsp. oil, mustard, vinegar, oregano, capers, chile flakes, and anchovies in a large bowl. Gently mix in remaining ingredients."
169,Arugula and Celery Salad with Lemon-Anchovy Dressing,80,FALSE,FALSE,TRUE,FALSE,45,side dish,"almonds,baby arugula leaves,black pepper,celery,flat leaf parsley leaves,kosher salt,lemon,parmigiano reggiano cheese",,95,0,"Combine first 6 ingredients in a large bowl. Add 1/3 cup Lemon-Anchovy Dressing; toss gently to coat. Sprinkle with cheese. Serve immediately. Wine note: Arugula, celery, and lemons all contain green flavors."
170,Korean Miso Soup With Manilla Clams,150,FALSE,FALSE,TRUE,TRUE,9,soup,"anchovies,clams,enoki mushrooms,garlic,green onions,jalapeno pepper,Miso Soybean Paste,red pepper powder",,167,0,
171,Lemons Cooked In The Oven,260,FALSE,FALSE,TRUE,TRUE,15,side dish,"anchovy,cherry tomatoes,fresh basil leaves,lemons,Salt & Pepper",,80,0,
172,"Omega 3 Fishballs (with Swordfish, Cod, Anchovies And Chickpeas)",317,FALSE,FALSE,FALSE,TRUE,40,"lunch,main course,main dish,dinner","anchovies,breadcrumbs,chickpeas,chilli,cod,extra virgin olive oil,garlic,parsley,bell pepper,salt,swordfish",,531,0,
174,Lemon And Parsley Sauce,73,FALSE,FALSE,TRUE,TRUE,45,side dish,"anchovy,capers,dried chili flakes,extra virgin olive oil,flat leaf parsley,lemon juice,lemon zest,sea-salt",,382,0,
175,Winter Pasta with Cauliflower and Brussels Sprouts,271,FALSE,FALSE,FALSE,FALSE,45,"lunch,main course,main dish,dinner","anchovy,brussels sprouts,capers,cauliflower,dried chili flakes,fresh parsley,lemon zest,olive oil,parmesan cheese,pasta,salt",,503,0,"Preheat oven to 400 degrees.Heat a pot of water on the stove for the pasta.Toss the cauliflower and brussels sprouts in one tablespoon olive oil. Lightly salt and pepper. Spread in a single layer on a baking sheet and roast until browned at the edges and soft in the center, about 20-30 minutes. Turn once about halfway through. And keep an eye on everything so it doesnt overcook!While the cauliflower is roasting, cook your pasta according to instructions on the package.When the pasta is ready, drain, reserving 1/2 cup of the cooking liquid. Return pasta to the pot to keep it warm. Add the two remaining tablespoons of oil to the pasta, then the parsley, parmesan, capers, anchovy paste, lemon zest and chili flakes. If its a little dry, add some of the cooking liquid. Toss gently to distribute everything. Add the cauliflower and brussels sprouts and toss again, gently. Season to taste with salt and pepper. If the pasta needs to be reheated, do so over a low flame, stirring to prevent burning. Garnish with grated parmesan and chopped parsley if desired."
176,"Tart With Caramelized Onions, Olives And Anchovy",277,FALSE,FALSE,FALSE,FALSE,45,side dish,"anchovy paste,flour,milk,olive oil,olives,onions,oregano,salt",,531,0,
177,Sauteed Ling Cod With Leeks & Anchovy Butter,457,FALSE,FALSE,TRUE,FALSE,34,"lunch,main course,main dish,dinner","anchovy,halibut,kosher salt,leeks,lemon juice,olive oil,bell pepper,unsalted butter",,432,0,
178,Poached Beef With Green Sauce,6953,FALSE,FALSE,FALSE,FALSE,286,"beverage,drink","alcohol,alo drink,amaretti,anchovies,anchovies,apples,artichokes,arugula,asparagus,balsamic glaze,basil,bay leaf,bbq sauce,beef,beer,beets,berries,borlotti beans,bread,breakfast links,brine,broth,broth,butternut squash,cabbage,calamari,capers,capers,carrots,carrots,cavatelli,celery,chard,cheese,cheese soup,cherries,chex party mix,chicken,chicken liver,chicory,chocolate,chuck roast,cinnamon,clams,clove,coffee,cookies,cooking oil,cranberry beans,cream,crostini,cucumber,deep dish pie crust,dessert oats,dried porcini mushrooms,dry savory,edible flowers,eggplants,eggs,escarole,extra virgin olive oil,farro,fava pods,fennel,figs,filo dough,fish,fish stock,fresh parsley,fried bacon,fruit,fruit,garlic,grain blend,green beans,greenbeans,greens,greens,grill cheese,guinea fowl,bbq sauce,icecream,lamb,lasagna pasta,lavender,leek,leeks,lemons,lentils,mascarpone,mat beans,meat,mint,mozzarella,mushrooms,mussels,nutella,nuts,olives,onion,onions,oranges,pancetta,parsley,pasta,peach,pears,peas,peppers,pickled beets,pigeon peas,pine nuts,pizza mix,polenta,pomegranate,pork,potatoes,prosciutto,pumpkin,rabbit,radicchio,radish,raisin,ravioli,red pepper flakes,ribs,rice,ricotta,risotto rice,roasted pork,roasted pork,root vegetables,rosemary,rotisserie chicken,sage,salad mix,sausages,seafood stock,semolina,shallots,shrimp,simple syrup,slaw dressing,spinach,spirits,spring mix,squash,squash blossoms,stew meat,strawberries,summer squash,summer squash,tart apple,tomatoes,truffle oil,vanilla,veal,vegan cheese,vegetable,vegetarian bacon,veggie lunch meat,walnuts,white wine,white wine vinegar,wine,winter squash,wood apple,zucchini,zucchini,citrus,dolce,gelato,no bake",,9.870,41,
